index,name,isin,url
2387,Morgan Stanley Global Brands Inst Inc,GB00B45K0579,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/N6N9/U/?specialunittype=ORDN&priipproductcode=
2407,NB Corporate Hybrid Bond P Inc GBP,IE00BD4H0M97,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NY1D/O/?specialunittype=ORDN&priipproductcode=
2427,Ninety One Emerging Markets Blended Debt I Inc-2 GBP,GB00B7PWB404,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GRPI/U/?specialunittype=ORDN&priipproductcode=
2447,Ninety One Global Total Return Credit B Dis GBP,GB00BVLL6C23,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BXUJN/U/?specialunittype=ORDN&priipproductcode=
2467,Nordea 1 Stable Return HAC GBP,LU0935824382,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/E8KV/DC/?specialunittype=CHDG&priipproductcode=
2487,Pictet Digital I dy GBP,LU0448836279,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GLJ5/O/?specialunittype=ORDN&priipproductcode=
2507,Pictet Strategic Credit I GBP,LU2217310429,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/UIK7/O/?specialunittype=ORDN&priipproductcode=
2527,PIMCO Global Investment Grade Credit ESG Inst Hedged Inc GBP,IE00BK8XVN07,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/QANM/O/?specialunittype=ORDN&priipproductcode=
2547,Polar Capital Global Technology I GBP,IE00B42W4J83,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/G5V6/O/?specialunittype=ORDN&priipproductcode=
2567,Premier Miton Corporate Bond Monthly Income C Inc GBP,GB0003895496,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/BY52/U/?specialunittype=ORDN&priipproductcode=
2587,Premier Miton Liberation IV C Inc GBP,GB00B55VCJ57,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/LWE4/U/?specialunittype=ORDN&priipproductcode=
2607,Premier Miton Pan European Property Share C Acc GBP,GB00B65PFY02,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/EZB7/U/?specialunittype=ORDN&priipproductcode=
2627,Premier Miton US Opportunities B Acc GBP,GB00B8278F56,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/I0YV/U/?specialunittype=ORDN&priipproductcode=
2647,Quilter Investors Creation Adventurous Portfolio U1 Acc GBP,GB00BZ4TK301,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/NVWH/U/?specialunittype=ORDN&priipproductcode=
2667,Rathbone Greenbank Defensive Growth Portfolio S Acc,GB00BMQC6L60,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/UFPN/U/?specialunittype=ORDN&priipproductcode=
2687,Rathbone Total Return Portfolio S Acc GBP,GB00B8JBXD38,https://investorhub.financialexpress.net/Pdf/fdd/en-gb/fdd/GRYK/U/?specialunittype=ORDN&priipproductcode=
